,genes,ci_test_results,z_test_results,z_test_p_values,mean_diff
16981,NFKBIL1,False,True,0.0326686831732771,-3.2809057218000035
16982,ZNF471,False,False,0.3680087327361826,1.0639045744634483
16983,PVR,False,False,0.43399453023370116,2.0818558832089664
16984,PCDHA11,False,False,0.34596428245742816,1.5667682156446014
16985,MKNK2,True,True,4.701814159706522e-07,49.88684527041377
16986,BAZ1A,False,False,0.6380460555227899,-1.3641624599999957
16987,ODF3L2,False,False,0.06139300263601199,-2.9473879741114772
16988,RETNLB,False,False,0.32098866961814765,0.8631408331315161
16989,KLHL10,False,False,0.9601735801139208,0.004285454715947101
16990,BPY2B,False,False,0.7737492177324946,0.7224978932119374
16991,C16orf54,True,True,9.492680240473887e-06,-14.427865406772412
16992,CTCF,False,False,0.2070566773060757,-1.7709374733793126
16993,CNOT6L,True,True,2.4144764049932e-05,-15.120586774531041
16994,FTSJ3,False,False,0.2100973820393348,-4.48237284022759
16995,OR4N4,False,False,0.8431223917300569,-0.0490354647209966
16996,OR4D2,False,False,0.9419541439650885,0.07368020407186926
16997,POM121L12,False,False,0.6661148810648039,0.747535448517738
16998,SULT2B1,True,False,0.09874394359188289,2.01927815739202
16999,KLF8,False,False,0.19042664313589486,4.1420819136709
17000,FPGT,False,False,0.5783366964909316,-0.6115336481489653
17001,CLPS,False,False,0.3540206849639502,0.409481339188372
17002,NAV1,False,False,0.605244802312527,1.227056482264139
17003,CARF,False,False,0.18288510263692603,-2.573178385641379
17004,MSI1,False,False,0.28995335380121545,1.3709452555095236
17005,PRDM15,False,False,0.22883754538320022,2.6200874853103455
17006,FBXO48,False,False,0.9171260683088952,-0.20718792809379272
17007,ING2,False,False,0.20430623775235757,-1.5980686044689598
17008,GABARAPL2,False,False,0.10006913171726219,-7.674459524620687
17009,ABCD4,True,True,0.0006623563352389663,-3.540375124110346
17010,IFIT1,False,False,0.33484228035362673,-20.475916081686186
17011,TMEM230,False,True,0.018504724160118086,-12.45980988468969
17012,SLC25A6,True,True,0.00045479772742111727,43.33470647062069
17013,EPS15,False,False,0.26730025255177625,2.549655132206894
17014,MPZL3,True,True,0.016046453008306434,-4.3085250845365515
17015,CYP4F3,False,False,0.6091305880574551,-1.382511853241116
17016,TMEM17,False,False,0.41575965614551547,-0.7932282314542074
17017,URM1,False,False,0.5102952995445427,-2.2107857578620695
17018,B3GNT2,False,False,0.2574229470913424,-3.0335175396551755
17019,CDHR5,False,False,0.5260733556305448,1.0466453294072764
17020,COX4I1,False,False,0.29648164455686754,18.066678864827395
17021,GPR174,False,False,0.10897197596969342,-3.8280424336324117
17022,NEUROD1,True,False,0.18466580877967864,0.9851062590677228
17023,PHLDA3,False,False,0.05016680035561022,-6.147993800613797
17024,TIPIN,False,False,0.1735578718876155,2.1835560466099295
17025,TRPV4,False,False,0.7552453772059616,-0.3822944203514047
17026,PFKL,False,False,0.40327865959849263,4.8444082960689485
17027,CTU2,False,False,0.6620289528712183,-0.9504513628137907
17028,C14orf80,False,False,0.14390056567275378,-3.677987342501382
17029,ZBTB18,True,True,2.582474393643809e-07,10.93882475356552
17030,ETV6,False,True,0.003133728156223357,-14.796783759248271
17031,GNA15,False,False,0.6535934894493538,-2.0174321114531786
17032,BCO1,False,False,0.4188978436909484,1.8575690994838332
17033,DASS-312M4.10,False,False,0.891166078189626,0.3802218695084747
17034,C12orf66,False,False,0.5044138566244014,-2.6485463822827597
17035,ZNF668,False,False,0.09257440285910297,-4.022670906000002
17036,LYPD8,False,False,0.9312660966621529,0.15516975912199538
17037,ZNF431,False,False,0.7441232023332166,0.795647257372412
17038,GLIPR1L2,False,False,0.8925991023007647,-0.14633117452221978
17039,AKT3,False,False,0.3558086751433547,-2.7516927896206944
17040,C11orf53,False,False,0.21830394088268834,-2.7412917443120506
17041,SHOX,False,False,0.7128612686793252,-1.0845062666577454
17042,ACRBP,False,False,0.13077274109085127,-1.8637091663078618
17043,ANKRD23,False,False,0.8956428442802715,0.16557314083586228
17044,SMIM13,False,False,0.760642119703115,-0.7456000955931046
17045,CEP120,False,True,0.02331609866737093,-3.570983878165517
17046,KIR3DL2,True,True,3.1215640494299516e-13,-20.937600755807104
17047,MFSD9,False,False,0.1933348971728187,-2.9660384296206894
17048,GRAMD4,False,False,0.9438270618169724,-0.3266921810896548
17049,CHRFAM7A,True,True,5.0554885756088685e-05,-1.1225190996860044
17050,NPIPA5,True,True,0.00032268421061370524,-9.588262012303446
17051,IGFL3,False,False,0.24711050761399678,0.8523991556365035
17052,MNS1,False,False,0.9895297104786249,0.0122421008759237
17053,SFXN4,False,False,0.9993944099302356,0.0019576476510394514
17054,OR13J1,False,False,0.7672364649748146,0.3906530398094994
17055,ZKSCAN3,False,False,0.7939403858913934,0.6048553361862066
17056,SERPINB4,False,False,0.772203057676333,0.7171765977948823
17057,STS,False,False,0.2865841373582647,1.43911679767724
17058,ZNF814,False,False,0.4848560060607763,1.3560840679999977
17059,ENPP7,False,False,0.8625229743381818,0.029295658850583495
17060,SLC17A3,False,False,0.5899904723969298,-0.35503399940947944
17061,PBK,False,False,0.45915179848158805,2.0094717960793105
17062,ZC3H14,False,False,0.6294951465618012,1.608456801220683
17063,EXD1,False,False,0.9663113513946034,0.08941016934707613
17064,SPATA7,False,False,0.8621006065231805,0.22231240465689606
17065,NOP14,False,False,0.4280265984887843,1.0295716844137957
17066,OSER1,True,True,0.0017347695079811731,13.087594513310364
17067,PRSS37,False,False,0.8286034662211204,0.03165180828550068
17068,HMOX2,True,True,6.937521112794669e-06,-22.82535577986208
17069,SGK1,False,False,0.3080978087195969,-5.307447470675868
17070,M6PR,True,True,1.942684495260239e-08,-47.97101899234488
17071,PPCS,False,False,0.7384225339914177,-0.660763223724139
17072,TYRP1,True,False,0.1959276248231796,9.871725889843622
17073,MAP4K3,False,False,0.2573949781076307,2.689110263662066
17074,SV2A,False,False,0.08303264441664081,-1.5673724375134475
17075,PRKACG,False,False,0.5791401419868198,0.8838440359367191
17076,CA12,False,False,0.08472709239635547,6.335827948787708
17077,KLHL32,False,False,0.26447022378583007,0.9211620963351054
17078,ROM1,False,False,0.943945018037446,-0.13928869808310385
17079,FRRS1,False,False,0.803311284389829,-0.23523272276689644
17080,ABRA,False,False,0.592286773533087,1.9043041643832135
17081,MAGED4B,False,False,0.09539262030956439,-1.359808622068483
17082,FGF6,False,False,0.32588968667413554,2.3027691558211263
17083,DKKL1,True,False,0.11247092921196068,0.40658927573333514
17084,NAT14,False,False,0.5852963660795243,0.6158319904689655
17085,SYP,False,False,0.14041096818325222,1.3970536451617241
17086,ZNF682,False,False,0.5764577751542888,1.4678001263206912
17087,DENND5A,False,False,0.26186400574792923,-5.136077686793108
17088,GPR101,False,False,0.8219213148479858,0.2087034456160758
17089,KCTD16,False,False,0.08486602916348093,-0.5839585822027408
17090,KCNJ15,False,False,0.07099769214870602,-10.516607564606208
17091,MRPS18B,False,False,0.9154206953100341,0.4103119787793119
17092,RNGTT,True,True,0.002250497117475034,3.904363961144833
17093,GSTM5,False,False,0.3310302965808357,2.805665039209066
17094,GUCA2A,False,False,0.42391762943518774,0.976894001364241
17095,PCDHGB2,False,False,0.1269034776268762,-3.5225898719570172
17096,DSN1,False,False,0.07350723052911809,-2.298656273979308
17097,AC012314.23,False,False,0.5049463565006731,1.6559179233964136
17098,C20orf141,False,False,0.34039099555430474,1.2067710727094687
17099,RNF128,False,False,0.6555539599191845,0.524489042117831
17100,SPIDR,True,True,2.0175764751764616e-05,-5.75500785287587
17101,PSENEN,False,False,0.079903847872502,-6.9389820528965345
17102,NEK2,False,False,0.5494115627897103,1.391430383644483
17103,A2ML1,False,False,0.06501178908590237,-1.1982120091476756
17104,MBNL3,True,True,0.01844438060039202,3.945880217455173
17105,SEC11C,True,True,1.9518765162694546e-05,32.39901811627587
17106,FBXW9,False,False,0.9193094101864064,0.19495068181034547
17107,LIN7A,False,False,0.10432711833960241,-1.4325729812907246
17108,CWF19L1,False,False,0.4029581514631574,1.4284798846827549
17109,SERTM1,False,False,0.787169592704429,-1.1505118849606197
17110,HEATR5B,False,False,0.9345384910767378,-0.1551845356137953
17111,SOX6,False,False,0.18129747201949242,-3.302074126505565
17112,FAM168A,False,True,0.03585952921920185,-3.347526334951727
17113,TOMM40,False,False,0.08054203430639152,9.14227204555172
17114,PHC1,False,False,0.1920368392476497,-1.984145103000003
17115,PRR22,False,False,0.25803721245410705,1.3123061252244832
17116,MAPKAPK2,True,True,4.852881429105634e-06,-56.32045246765517
17117,C8orf33,False,False,0.5306824761409901,-2.030202728296553
17118,HS2ST1,False,False,0.1443170195415697,1.9738150362620708
17119,IDO2,False,False,0.4067812329078371,-1.9926788966337166
17120,DHRSX,False,False,0.8396385925601626,-0.4431111747448284
17121,MTMR12,False,False,0.7591775448830694,0.7191013703379312
17122,RNF150,False,False,0.9056099833471986,0.05109658257003136
17123,RDH11,False,False,0.5591874401281288,3.203818018275868
17124,TRAF7,False,False,0.8159620183532524,-0.42312247975861794
17125,TPRXL,False,False,0.3491685258452879,-0.9286152118254485
17126,C11orf57,False,False,0.4138360986287256,1.658623386620686
17127,CARD9,False,True,0.04996850042323875,-4.9835881651419305
17128,RIPPLY2,False,False,0.416308677724303,1.5358197990452471
17129,TRPC4,False,False,0.4144079625561423,2.7851658212375194
17130,RNF7,True,True,6.054436801854751e-07,-13.605693753724125
17131,TRAPPC3L,False,False,0.36542662940698134,2.8522300897572412
17132,REEP5,True,True,0.018430183367156464,-6.5661356301379215
17133,SFRP4,False,False,0.30865550484793036,-1.6505870307400485
17134,CPA1,False,False,0.7188588636930193,0.6253888437558783
17135,GPR27,False,False,0.167186537791287,-2.9901821606783527
17136,DEFB115,False,False,0.3474688841773802,3.310107665029885
17137,PLA2G4A,False,False,0.7730829342488726,-0.7879099591551384
17138,ZC3H8,False,False,0.3819292842336497,1.8453038219034479
17139,FAM91A1,False,False,0.29098502228643586,2.19760522468966
17140,CCNC,False,True,0.011634245147752895,5.565645971289655
17141,HYLS1,False,False,0.7644916507428546,0.20241938627586187
17142,PABPC1L2B,False,False,0.3893828904615514,0.6268998203418619
17143,SLC25A35,False,False,0.2648852035896443,-1.5771228001241369
17144,SLC1A7,False,False,0.8563215418300072,-0.08763006580647992
17145,LSM3,False,False,0.5152093511055803,2.0625608944344833
17146,CACNG4,False,False,0.204066137283883,1.823044819736325
17147,MRPS35,False,False,0.7369054546518958,1.0735080961793102
17148,KIAA0895L,False,False,0.7770541304503739,0.2719912424910351
17149,TVP23C-CDRT4,False,False,0.6898306079730177,1.4109157357386204
17150,TTF2,False,False,0.5002565439057348,1.2042044884289655
17151,EPCAM,False,False,0.09815134635302863,12.787774923938262
17152,IL11,False,False,0.5610915755166235,3.5711941523554414
17153,TXNL4B,False,False,0.24210093429708313,1.8777027095931018
17154,HELZ,True,True,0.024791676636464484,-6.834388108048273
17155,EGFLAM,False,False,0.9587911047297778,0.04855068999815226
17156,WNK3,False,False,0.4284295692101764,0.9330893377390347
17157,ANAPC7,False,False,0.978865120480534,-0.04465354275861699
17158,CLASP2,False,False,0.7219764196483447,0.7427149329241374
17159,NQO1,False,False,0.10606190102769635,72.80771797920556
17160,NAP1L5,False,False,0.13939999184790194,-4.044766815148275
17161,DENND4A,False,True,0.024872729156277834,6.035484714434485
17162,FAM229B,False,False,0.08467914199097441,-2.632382794584137
17163,GOLGA5,False,False,0.9894298850585617,0.029414649482763622
17164,PRKCZ,False,False,0.34197059221106907,1.2542611396689658
17165,MORN2,False,False,0.5234578802052987,-1.7754819616310318
17166,KANK4,False,False,0.7871009085964736,0.750456207031847
17167,DKK3,False,False,0.5887685766223799,-3.5424047849862106
17168,AGT,False,True,0.03410357685257847,-8.292878446544997
17169,HNRNPD,False,False,0.295082162133537,10.048071360965537
17170,ERICH6,False,False,0.34268206980383975,1.694118817312124
17171,KRTAP1-5,False,False,0.36766940264742975,1.716210570895873
17172,FAM184A,True,False,0.16682307662246287,2.1603973996568966
17173,GRIN1,False,False,0.49421541469158026,1.4418255267175917
17174,PSMC3IP,False,False,0.8307138057666865,0.14796306237172363
17175,MID1,False,False,0.15261127474593247,1.820741574780711
17176,ARIH1,False,False,0.19485136787100454,-1.6896483115931034
17177,MS4A12,False,False,0.4997138256515551,1.5854692966416024
17178,C17orf100,False,False,0.6758570519183899,0.1426248737696868
17179,SCLY,False,False,0.15716277139478346,-3.8808223099655166
17180,RAD51B,False,False,0.7288748778763919,0.9311504561055166
17181,RUSC2,False,False,0.9934264216819431,-0.025054730991101337
17182,CST6,False,False,0.4933035201102054,3.0469730151965546
17183,R3HCC1,True,True,5.157253802968158e-10,-7.43578595434483
17184,DONSON,False,False,0.6212088002421912,1.2272616014275837
17185,RDH10,False,False,0.4452396763568002,3.609721184099307
17186,PCDHA1,False,False,0.37714104534491666,1.1320726735571296
17187,RSPH9,False,False,0.6348420003490207,1.660444810465411
17188,SAA4,False,False,0.6177105981219678,0.7919537417699972
17189,WDR76,False,False,0.3800671232181676,-2.8352822412344807
17190,RAB21,False,False,0.6854137394169162,0.3964917168413775
17191,MT3,False,False,0.8677433823780376,0.3475104244588718
17192,DDIT4,True,True,1.1982166593615352e-05,-51.37141609400004
17193,RMI1,False,False,0.40220752051604847,2.151840590848277
17194,GLIS1,False,False,0.5019376404856426,1.0412694449736444
17195,STRBP,True,True,6.638125018519043e-11,15.840758746068971
17196,GAST,False,False,0.36100688336874254,1.1391434540919587
17197,FAM3D,False,False,0.9689820266050311,-0.01602484499676804
17198,PNN,False,False,0.4062463092049938,-4.014197946482739
17199,TMEM82,False,False,0.44367192602237837,1.5020825335049817
17200,ANKRD34B,False,False,0.5833288531635554,0.9565590018048267
17201,DDAH2,False,True,0.03249622716897196,-5.554433453724137
17202,PHYHIP,False,False,0.6907287060572023,0.6135611864398378
17203,CCDC109B,False,True,0.014058019729258422,3.3620279237931
17204,SNRNP27,False,False,0.3157938388095024,-1.3597108259310353
17205,SLC25A42,False,False,0.2197598880744278,1.7723426774137927
17206,CDCA7L,True,True,8.189824059492123e-05,17.78468824769655
17207,MRPS33,False,False,0.2279123970035647,5.283877883344829
17208,RPP30,False,False,0.8294673481476903,0.4215191807103409
17209,DYTN,False,False,0.521439606595585,0.05748922917350834
17210,KRT12,False,False,0.9129414486919891,0.15624358754481138
17211,EPO,False,False,0.4401128112685144,1.6329719944016503
17212,CHSY1,False,False,0.25228366274590575,-2.7071116458551785
17213,IL1R1,False,False,0.19942890327760765,4.004588238322414
17214,OR8A1,False,False,0.5388977083498212,0.8882240659115082
17215,ETV7,False,False,0.5373236656849789,2.3610038915946197
17216,MMP27,False,True,0.03859967841372782,-2.362288304535134
17217,C17orf89,False,False,0.6113026316729123,2.792511191517221
17218,DCN,False,False,0.8580882000943828,42.39386777629841
17219,CAPNS1,False,False,0.17237853053133834,-34.10357686275853
17220,KLHDC4,True,True,9.197929085503426e-13,-14.508531269042756
17221,YWHAQ,False,False,0.2708357550041246,-10.93159907634481
17222,C20orf27,False,True,0.04348621368393646,-4.837389003351717
17223,GOLGA8A,False,False,0.2512313039547849,-4.080026637234489
17224,KLK1,False,False,0.8529535198367968,-0.14933667136750928
17225,FDPS,False,False,0.8760406807250265,1.1395788195172685
17226,LGALS9B,True,True,0.008167801573999527,-6.485661451627812
17227,CORO7-PAM16,False,False,0.7113045527253146,-0.43264681680911266
17228,GNL2,False,False,0.2803453353601293,2.8256674071034382
17229,OR2A25,False,False,0.5275968986668071,0.7160468581903243
17230,C20orf173,False,False,0.4371592548262152,1.6712252278087123
17231,TJP1,False,False,0.15522224769143012,3.31701998665379
17232,HMMR,False,False,0.7498600544272306,-0.7894900779420695
17233,CACNA1G,False,False,0.33871158312905214,1.3428878946113794
17234,C18orf54,False,False,0.3240822769367755,-1.3518963308703444
17235,OR6C76,False,False,0.7238108123019062,0.1924457071287724
17236,OVGP1,False,False,0.6472796123030744,0.9154201351954496
17237,HIF1AN,False,False,0.15333097235394458,-4.09527025982759
17238,AAMDC,False,False,0.4499841587465695,-2.445195553104835
17239,PDE6A,False,False,0.14616119496567426,-2.817419438421931
17240,TMEM192,False,False,0.3137343014224028,-1.6081234118069005
17241,AGPAT2,False,False,0.6659117982408446,1.3642457578413811
17242,TAF3,False,False,0.6232328746100059,0.8335121132068988
17243,MCOLN2,False,False,0.36246386652850404,2.611750423846207
17244,PPARGC1A,False,False,0.613110213726218,-0.6911313062326694
17245,PDPK1,False,False,0.6362314506050876,-0.6101156909999972
17246,HOMER3,False,False,0.9851619108128359,-0.08604888116137488
